Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD)
2138,27,Male,Socks,Clothing,51
2139,67,Male,Sweater,Clothing,42
2140,40,Male,Boots,Footwear,95
2141,53,Male,Handbag,Accessories,90
2142,24,Male,Dress,Clothing,98
2143,47,Male,Hat,Accessories,39
2144,53,Male,Sandals,Footwear,66
2145,47,Male,Shoes,Footwear,23
2146,38,Male,Skirt,Clothing,73
2147,48,Male,Sunglasses,Accessories,23
2148,47,Male,Skirt,Clothing,43
2149,19,Male,T-shirt,Clothing,45
2150,38,Male,Sandals,Footwear,21
2151,57,Male,Shirt,Clothing,40
2152,70,Male,Jeans,Clothing,58
2153,38,Male,Shorts,Clothing,48
2154,35,Male,Shirt,Clothing,94
2155,46,Male,Scarf,Accessories,74
2156,32,Male,Handbag,Accessories,51
2157,38,Male,Skirt,Clothing,83
2158,41,Male,Handbag,Accessories,68
2159,19,Male,Gloves,Accessories,84
2160,18,Male,Shirt,Clothing,58
2161,45,Male,Blouse,Clothing,92
2162,23,Male,Dress,Clothing,69
2163,60,Male,Shorts,Clothing,48
2164,52,Male,Shoes,Footwear,60
2165,42,Male,Sandals,Footwear,20
2166,29,Male,Pants,Clothing,55
2167,31,Male,Jacket,Outerwear,88
2168,30,Male,Skirt,Clothing,48
2169,23,Male,Handbag,Accessories,74
2170,31,Male,Coat,Outerwear,42
2171,40,Male,Sweater,Clothing,32
2172,39,Male,Shorts,Clothing,98
2173,28,Male,Skirt,Clothing,89
2174,23,Male,Gloves,Accessories,97
2175,42,Male,Backpack,Accessories,49
2176,68,Male,Dress,Clothing,50
2177,24,Male,Belt,Accessories,91
2178,24,Male,Gloves,Accessories,93
2179,21,Male,Jewelry,Accessories,98
2180,49,Male,Socks,Clothing,82
2181,41,Male,Coat,Outerwear,37
2182,22,Male,Handbag,Accessories,63
2183,42,Male,Blouse,Clothing,99
2184,30,Male,Shorts,Clothing,37
2185,38,Male,Shoes,Footwear,34
2186,40,Male,Shorts,Clothing,32
2187,55,Male,Sandals,Footwear,23
2188,37,Male,Blouse,Clothing,78
2189,41,Male,Coat,Outerwear,54
2190,38,Male,Blouse,Clothing,94
2191,42,Male,Belt,Accessories,75
2192,26,Male,Blouse,Clothing,69
2193,41,Male,Scarf,Accessories,35
2194,27,Male,Shirt,Clothing,78
2195,61,Male,Socks,Clothing,29
2196,58,Male,Jeans,Clothing,62
2197,25,Male,Dress,Clothing,58
2198,33,Male,Boots,Footwear,88
2199,57,Male,Scarf,Accessories,80
2200,39,Male,Scarf,Accessories,47
2201,60,Male,Gloves,Accessories,51
2202,39,Male,Pants,Clothing,25
2203,42,Male,Dress,Clothing,36
2204,53,Male,Dress,Clothing,79
2205,20,Male,Jeans,Clothing,41
2206,46,Male,Sweater,Clothing,68
2207,46,Male,Sandals,Footwear,51
2208,69,Male,Handbag,Accessories,38
2209,28,Male,Scarf,Accessories,46
2210,42,Male,Sandals,Footwear,20
2211,30,Male,Sunglasses,Accessories,25
2212,50,Male,Sweater,Clothing,89
2213,59,Male,Pants,Clothing,77
2214,54,Male,Hat,Accessories,94
2215,50,Male,Belt,Accessories,100
2216,25,Male,Sandals,Footwear,96
2217,41,Male,Pants,Clothing,36
2218,35,Male,Jewelry,Accessories,27
2219,67,Male,Sunglasses,Accessories,67
2220,33,Male,Blouse,Clothing,91
2221,19,Male,Belt,Accessories,62
2222,25,Male,Shorts,Clothing,88
2223,32,Male,Pants,Clothing,66
2224,30,Male,Sandals,Footwear,65
2225,18,Male,Gloves,Accessories,25
2226,38,Male,Belt,Accessories,64
2227,22,Male,Shirt,Clothing,72
2228,40,Male,Scarf,Accessories,74
2229,54,Male,Gloves,Accessories,50
2230,70,Male,Pants,Clothing,97
2231,52,Male,Sneakers,Footwear,36
2232,34,Male,Jacket,Outerwear,49
2233,65,Male,Shoes,Footwear,64
2234,38,Male,Blouse,Clothing,31
2235,35,Male,Boots,Footwear,66
2236,40,Male,Socks,Clothing,82
2237,23,Male,T-shirt,Clothing,88
2238,45,Male,Sandals,Footwear,34
2239,40,Male,Sneakers,Footwear,84
2240,42,Male,Jewelry,Accessories,96
2241,57,Male,Sandals,Footwear,71
2242,18,Male,Jacket,Outerwear,77
2243,18,Male,Skirt,Clothing,66
2244,56,Male,Shirt,Clothing,21
2245,35,Male,Shorts,Clothing,37
2246,49,Male,Socks,Clothing,90
2247,49,Male,Jacket,Outerwear,96
2248,34,Male,Jewelry,Accessories,37
2249,63,Male,T-shirt,Clothing,66
2250,42,Male,Gloves,Accessories,45
2251,41,Male,Shoes,Footwear,89
2252,26,Male,Shoes,Footwear,94
2253,48,Male,Shoes,Footwear,96
2254,62,Male,Hoodie,Clothing,31
2255,24,Male,Belt,Accessories,79
2256,48,Male,Coat,Outerwear,39
2257,31,Male,Blouse,Clothing,22
2258,41,Male,Skirt,Clothing,32
2259,24,Male,T-shirt,Clothing,71
2260,60,Male,Jeans,Clothing,96
2261,38,Male,Scarf,Accessories,82
2262,58,Male,Backpack,Accessories,76
2263,53,Male,Backpack,Accessories,22
2264,44,Male,Scarf,Accessories,40
2265,51,Male,Hat,Accessories,92
2266,36,Male,Coat,Outerwear,94
2267,20,Male,Dress,Clothing,44
2268,32,Male,Gloves,Accessories,49
2269,66,Male,Sweater,Clothing,26
2270,49,Male,Skirt,Clothing,38
2271,27,Male,Blouse,Clothing,72
2272,29,Male,Dress,Clothing,99
2273,29,Male,Jacket,Outerwear,38
2274,55,Male,Coat,Outerwear,96
2275,57,Male,Dress,Clothing,27
2276,29,Male,Shorts,Clothing,24
2277,31,Male,Jeans,Clothing,82
2278,25,Male,Hat,Accessories,56
2279,61,Male,Gloves,Accessories,25
2280,53,Male,Sneakers,Footwear,67
2281,22,Male,Shoes,Footwear,21
2282,28,Male,Hoodie,Clothing,27
2283,18,Male,Sneakers,Footwear,97
2284,44,Male,Handbag,Accessories,45
2285,32,Male,Blouse,Clothing,63
2286,34,Male,Belt,Accessories,100
2287,67,Male,Socks,Clothing,38
2288,66,Male,Blouse,Clothing,45
2289,28,Male,Jewelry,Accessories,91
2290,70,Male,Shorts,Clothing,82
2291,37,Male,Boots,Footwear,48
2292,28,Male,Coat,Outerwear,30
2293,43,Male,T-shirt,Clothing,34
2294,37,Male,Sweater,Clothing,68
2295,54,Male,Sunglasses,Accessories,95
2296,50,Male,Hat,Accessories,22
2297,46,Male,Gloves,Accessories,88
2298,60,Male,Socks,Clothing,83
2299,40,Male,Handbag,Accessories,87
2300,64,Male,Coat,Outerwear,57
2301,18,Male,Coat,Outerwear,88
2302,37,Male,Pants,Clothing,20
2303,36,Male,Belt,Accessories,39
2304,51,Male,Sunglasses,Accessories,71
2305,26,Male,Hoodie,Clothing,73
2306,68,Male,Handbag,Accessories,63
2307,27,Male,Gloves,Accessories,78
2308,28,Male,Skirt,Clothing,96
2309,49,Male,Sunglasses,Accessories,81
2310,70,Male,Dress,Clothing,95
2311,30,Male,Gloves,Accessories,68
2312,27,Male,Sneakers,Footwear,28
2313,19,Male,T-shirt,Clothing,30
2314,64,Male,Dress,Clothing,31
2315,42,Male,Handbag,Accessories,95
2316,69,Male,Socks,Clothing,79
2317,28,Male,Sneakers,Footwear,39
2318,47,Male,Jacket,Outerwear,34
2319,69,Male,Hoodie,Clothing,28
2320,56,Male,Sandals,Footwear,38
2321,28,Male,Shoes,Footwear,55
2322,50,Male,Sandals,Footwear,31
2323,39,Male,Coat,Outerwear,84
2324,35,Male,Gloves,Accessories,93
2325,59,Male,Coat,Outerwear,28
2326,44,Male,Boots,Footwear,55
2327,66,Male,Skirt,Clothing,63
2328,20,Male,Skirt,Clothing,94
2329,45,Male,Pants,Clothing,36
2330,49,Male,Hat,Accessories,97
2331,60,Male,Backpack,Accessories,63
2332,61,Male,Scarf,Accessories,77
2333,36,Male,Scarf,Accessories,53
2334,33,Male,Shirt,Clothing,77
2335,49,Male,Boots,Footwear,79
2336,31,Male,Coat,Outerwear,37
2337,19,Male,Belt,Accessories,94
2338,39,Male,Boots,Footwear,76
2339,66,Male,Sneakers,Footwear,68
2340,25,Male,Shirt,Clothing,65
2341,63,Male,Blouse,Clothing,24
2342,56,Male,Jacket,Outerwear,31
2343,20,Male,Skirt,Clothing,89
2344,58,Male,Socks,Clothing,49
2345,34,Male,Sandals,Footwear,92
2346,28,Male,T-shirt,Clothing,32
2347,22,Male,Jacket,Outerwear,67
2348,37,Male,Belt,Accessories,64
2349,54,Male,Shoes,Footwear,84
2350,65,Male,Blouse,Clothing,34
2351,57,Male,Shoes,Footwear,26
2352,38,Male,Sweater,Clothing,50
2353,70,Male,Boots,Footwear,46
2354,56,Male,Handbag,Accessories,71
2355,56,Male,Blouse,Clothing,78
2356,22,Male,Skirt,Clothing,35
2357,57,Male,Backpack,Accessories,58
2358,53,Male,Shirt,Clothing,67
2359,53,Male,Sweater,Clothing,93
2360,19,Male,Scarf,Accessories,81
2361,49,Male,Handbag,Accessories,80
2362,44,Male,Scarf,Accessories,64
2363,27,Male,Jeans,Clothing,41
2364,60,Male,Socks,Clothing,79
2365,62,Male,Sunglasses,Accessories,60
2366,52,Male,Sneakers,Footwear,91
2367,30,Male,Shoes,Footwear,66
2368,66,Male,Socks,Clothing,85
2369,29,Male,Sunglasses,Accessories,38
2370,24,Male,Sweater,Clothing,23
2371,51,Male,Shoes,Footwear,71
2372,67,Male,Socks,Clothing,25
2373,50,Male,Boots,Footwear,39
2374,37,Male,Hoodie,Clothing,20
2375,69,Male,Gloves,Accessories,73
2376,60,Male,Backpack,Accessories,63
2377,21,Male,Gloves,Accessories,94
2378,44,Male,Blouse,Clothing,94
2379,26,Male,Scarf,Accessories,71
2380,40,Male,Hat,Accessories,77
2381,41,Male,Scarf,Accessories,66
2382,62,Male,Sandals,Footwear,23
2383,39,Male,Sweater,Clothing,60
2384,53,Male,Backpack,Accessories,72
2385,24,Male,Blouse,Clothing,35
2386,41,Male,Scarf,Accessories,31
2387,19,Male,Socks,Clothing,33
2388,36,Male,Hat,Accessories,95
2389,21,Male,Dress,Clothing,68
2390,25,Male,Coat,Outerwear,87
2391,65,Male,Shirt,Clothing,64
2392,42,Male,Shirt,Clothing,74
2393,40,Male,Jeans,Clothing,62
2394,58,Male,Socks,Clothing,97
2395,40,Male,Sandals,Footwear,47
2396,62,Male,Blouse,Clothing,83
2397,38,Male,Shirt,Clothing,82
2398,37,Male,Sunglasses,Accessories,26
2399,65,Male,Jacket,Outerwear,81
2400,55,Male,Dress,Clothing,44
2401,43,Male,Sunglasses,Accessories,88
2402,43,Male,Boots,Footwear,76
2403,45,Male,Scarf,Accessories,89
2404,64,Male,Shorts,Clothing,22
2405,28,Male,Shorts,Clothing,33
2406,69,Male,Jeans,Clothing,97
2407,54,Male,Scarf,Accessories,57
2408,52,Male,Shorts,Clothing,38
2409,23,Male,Sneakers,Footwear,55
2410,26,Male,Jewelry,Accessories,37
2411,48,Male,Shoes,Footwear,43
2412,49,Male,Hoodie,Clothing,96
2413,53,Male,Jacket,Outerwear,51
2414,69,Male,Shorts,Clothing,95
2415,26,Male,Socks,Clothing,26
2416,21,Male,Coat,Outerwear,34
2417,59,Male,Sandals,Footwear,83
2418,21,Male,Backpack,Accessories,24
2419,22,Male,Pants,Clothing,69
2420,26,Male,Sweater,Clothing,40
2421,41,Male,Jacket,Outerwear,87
2422,37,Male,Sneakers,Footwear,46
2423,30,Male,Jewelry,Accessories,82
2424,49,Male,Backpack,Accessories,81
2425,49,Male,Jewelry,Accessories,57
2426,58,Male,Shoes,Footwear,49
2427,70,Male,Jacket,Outerwear,42
2428,27,Male,Jacket,Outerwear,26
2429,65,Male,T-shirt,Clothing,38
2430,57,Male,Sneakers,Footwear,57
2431,20,Male,Jacket,Outerwear,100
2432,34,Male,Hoodie,Clothing,73
2433,59,Male,Jacket,Outerwear,66
2434,54,Male,T-shirt,Clothing,73
2435,36,Male,Gloves,Accessories,45
2436,21,Male,Sneakers,Footwear,27
2437,52,Male,T-shirt,Clothing,24
2438,43,Male,Sneakers,Footwear,59
2439,32,Male,Jeans,Clothing,20
2440,55,Male,Handbag,Accessories,44
2441,31,Male,Socks,Clothing,90
2442,45,Male,Jewelry,Accessories,36
2443,53,Male,Blouse,Clothing,95
2444,24,Male,Backpack,Accessories,30
2445,47,Male,Scarf,Accessories,65
2446,63,Male,Scarf,Accessories,96
2447,38,Male,Shirt,Clothing,65
2448,59,Male,Pants,Clothing,47
2449,54,Male,Hat,Accessories,25
2450,26,Male,Coat,Outerwear,56
2451,68,Male,T-shirt,Clothing,76
2452,41,Male,Socks,Clothing,60
2453,68,Male,Shirt,Clothing,67
2454,21,Male,Sweater,Clothing,95
2455,32,Male,Gloves,Accessories,72
2456,20,Male,Belt,Accessories,98
2457,59,Male,Jeans,Clothing,83
2458,53,Male,Handbag,Accessories,37
2459,66,Male,T-shirt,Clothing,85
2460,47,Male,Socks,Clothing,36
2461,58,Male,Jeans,Clothing,36
2462,28,Male,Scarf,Accessories,86
2463,68,Male,Pants,Clothing,99
2464,60,Male,Blouse,Clothing,21
2465,47,Male,Jacket,Outerwear,84
2466,18,Male,Sandals,Footwear,63
2467,32,Male,Shorts,Clothing,84
2468,27,Male,Shorts,Clothing,72
2469,65,Male,Skirt,Clothing,21
2470,68,Male,Sandals,Footwear,92
2471,55,Male,Blouse,Clothing,72
2472,30,Male,Sandals,Footwear,83
2473,24,Male,Shirt,Clothing,73
2474,57,Male,Socks,Clothing,98
2475,23,Male,T-shirt,Clothing,76
2476,69,Male,Dress,Clothing,43
2477,60,Male,Hat,Accessories,60
2478,25,Male,Gloves,Accessories,40
2479,18,Male,Socks,Clothing,93
2480,37,Male,Dress,Clothing,98
2481,61,Male,Socks,Clothing,91
2482,41,Male,Belt,Accessories,92
2483,69,Male,Handbag,Accessories,87
2484,32,Male,Skirt,Clothing,96
2485,60,Male,Hoodie,Clothing,97
2486,43,Male,Blouse,Clothing,55
2487,61,Male,Jeans,Clothing,58
2488,57,Male,Boots,Footwear,21
2489,56,Male,Handbag,Accessories,82
2490,66,Male,Coat,Outerwear,34
2491,52,Male,Blouse,Clothing,78
2492,63,Male,Handbag,Accessories,47
2493,50,Male,Sunglasses,Accessories,96
2494,21,Male,Socks,Clothing,23
2495,42,Male,Shoes,Footwear,27
2496,40,Male,Backpack,Accessories,37
2497,67,Male,Scarf,Accessories,79
2498,35,Male,Backpack,Accessories,40
2499,18,Male,Coat,Outerwear,39
2500,52,Male,Hoodie,Clothing,73
2501,59,Male,Gloves,Accessories,84
2502,49,Male,Shorts,Clothing,94
2503,46,Male,Skirt,Clothing,47
2504,69,Male,Boots,Footwear,77
2505,56,Male,Shorts,Clothing,94
2506,27,Male,Handbag,Accessories,75
2507,57,Male,Dress,Clothing,82
2508,58,Male,Shoes,Footwear,36
2509,23,Male,Sneakers,Footwear,90
2510,19,Male,Socks,Clothing,48
2511,40,Male,Jacket,Outerwear,42
2512,54,Male,Backpack,Accessories,33
2513,50,Male,Socks,Clothing,63
2514,69,Male,Handbag,Accessories,53
2515,42,Male,Hat,Accessories,37
2516,37,Male,Blouse,Clothing,92
2517,46,Male,Shorts,Clothing,73
2518,64,Male,Shirt,Clothing,38
2519,20,Male,Boots,Footwear,51
2520,40,Male,Jacket,Outerwear,90
2521,64,Male,Jacket,Outerwear,56
2522,29,Male,Handbag,Accessories,33
2523,20,Male,Belt,Accessories,53
2524,43,Male,Handbag,Accessories,24
2525,60,Male,Coat,Outerwear,59
2526,39,Male,Sweater,Clothing,72
2527,47,Male,Shorts,Clothing,28
2528,19,Male,Pants,Clothing,36
2529,52,Male,Jewelry,Accessories,47
2530,34,Male,Gloves,Accessories,62
2531,25,Male,Skirt,Clothing,98
2532,43,Male,Sandals,Footwear,28
2533,55,Male,Socks,Clothing,86
2534,66,Male,Jewelry,Accessories,46
2535,41,Male,Sunglasses,Accessories,42
2536,47,Male,Coat,Outerwear,80
2537,51,Male,Belt,Accessories,39
2538,44,Male,Coat,Outerwear,49
2539,18,Male,Scarf,Accessories,32
2540,33,Male,Sandals,Footwear,73
2541,24,Male,Belt,Accessories,42
2542,33,Male,Scarf,Accessories,58
2543,61,Male,Jewelry,Accessories,22
2544,27,Male,Scarf,Accessories,56
2545,46,Male,Pants,Clothing,70
2546,38,Male,Shoes,Footwear,50
2547,63,Male,Boots,Footwear,21
2548,47,Male,Jacket,Outerwear,97
2549,42,Male,Backpack,Accessories,63
2550,41,Male,Jacket,Outerwear,60
2551,53,Male,Boots,Footwear,52
2552,29,Male,Shoes,Footwear,32
2553,61,Male,Belt,Accessories,48
2554,69,Male,Jewelry,Accessories,25
2555,51,Male,Jewelry,Accessories,68
2556,24,Male,Pants,Clothing,74
2557,24,Male,T-shirt,Clothing,88
2558,70,Male,Shorts,Clothing,23
2559,49,Male,Hoodie,Clothing,32
2560,48,Male,Belt,Accessories,71
2561,58,Male,Boots,Footwear,62
2562,32,Male,Hoodie,Clothing,20
2563,57,Male,Shorts,Clothing,62
2564,69,Male,Backpack,Accessories,81
2565,42,Male,Scarf,Accessories,90
2566,30,Male,Socks,Clothing,43
2567,35,Male,Handbag,Accessories,38
2568,19,Male,Sunglasses,Accessories,25
2569,52,Male,T-shirt,Clothing,98
2570,42,Male,Dress,Clothing,75
2571,36,Male,Sneakers,Footwear,27
2572,45,Male,Sunglasses,Accessories,27
2573,54,Male,Blouse,Clothing,42
2574,54,Male,T-shirt,Clothing,90
2575,27,Male,Hat,Accessories,63
2576,53,Male,Shorts,Clothing,96
2577,20,Male,Hoodie,Clothing,40
2578,52,Male,Socks,Clothing,39
2579,54,Male,Sunglasses,Accessories,48
2580,65,Male,Blouse,Clothing,20
2581,43,Male,Jeans,Clothing,29
2582,57,Male,Dress,Clothing,81
2583,19,Male,Dress,Clothing,98
2584,69,Male,Jeans,Clothing,93
2585,26,Male,Socks,Clothing,30
2586,57,Male,Sunglasses,Accessories,37
2587,20,Male,Coat,Outerwear,28
2588,55,Male,Scarf,Accessories,29
2589,44,Male,Backpack,Accessories,49
2590,52,Male,Pants,Clothing,53
2591,57,Male,Gloves,Accessories,66
2592,40,Male,Jacket,Outerwear,61
2593,23,Male,Shorts,Clothing,23
2594,36,Male,Pants,Clothing,36
2595,59,Male,Skirt,Clothing,81
2596,29,Male,Blouse,Clothing,56
2597,63,Male,Shirt,Clothing,78
2598,60,Male,Jewelry,Accessories,25
2599,64,Male,Backpack,Accessories,86
2600,63,Male,Jewelry,Accessories,99
2601,21,Male,Belt,Accessories,83
2602,61,Male,Dress,Clothing,33
2603,65,Male,Coat,Outerwear,44
2604,69,Male,Dress,Clothing,58
2605,47,Male,Sweater,Clothing,54
2606,41,Male,Hoodie,Clothing,93
2607,68,Male,Shoes,Footwear,98
2608,41,Male,Shoes,Footwear,36
2609,42,Male,Jacket,Outerwear,68
2610,66,Male,Backpack,Accessories,95
2611,66,Male,Jeans,Clothing,93
2612,33,Male,Jacket,Outerwear,99
2613,55,Male,Sunglasses,Accessories,22
2614,58,Male,Gloves,Accessories,88
2615,18,Male,Jacket,Outerwear,65
2616,49,Male,T-shirt,Clothing,62
2617,61,Male,Sandals,Footwear,55
2618,31,Male,Shorts,Clothing,97
2619,70,Male,Handbag,Accessories,77
2620,68,Male,Pants,Clothing,40
2621,27,Male,Blouse,Clothing,23
2622,48,Male,Shoes,Footwear,46
2623,63,Male,Backpack,Accessories,75
2624,49,Male,Shoes,Footwear,76
2625,19,Male,Dress,Clothing,59
2626,30,Male,Skirt,Clothing,51
2627,50,Male,Jacket,Outerwear,46
2628,66,Male,Shirt,Clothing,26
2629,25,Male,Hoodie,Clothing,51
2630,61,Male,Scarf,Accessories,44
2631,29,Male,Skirt,Clothing,82
2632,53,Male,Skirt,Clothing,44
2633,24,Male,Scarf,Accessories,27
2634,51,Male,Sunglasses,Accessories,90
2635,26,Male,Sandals,Footwear,58
2636,59,Male,Hoodie,Clothing,80
2637,41,Male,Jacket,Outerwear,40
2638,20,Male,Pants,Clothing,23
2639,22,Male,Shirt,Clothing,34
2640,18,Male,Blouse,Clothing,35
2641,30,Male,Skirt,Clothing,75
2642,25,Male,Sunglasses,Accessories,60
2643,39,Male,Belt,Accessories,87
2644,49,Male,Gloves,Accessories,41
2645,25,Male,Pants,Clothing,83
2646,23,Male,Scarf,Accessories,81
2647,33,Male,T-shirt,Clothing,56
2648,60,Male,Shoes,Footwear,58
2649,51,Male,Pants,Clothing,84
2650,23,Male,Gloves,Accessories,21
2651,20,Male,Socks,Clothing,35
2652,51,Male,Sneakers,Footwear,43
2653,23,Female,Shorts,Clothing,20
2654,67,Female,Blouse,Clothing,36
2655,23,Female,Coat,Outerwear,70
2656,26,Female,Sunglasses,Accessories,83
2657,52,Female,Shorts,Clothing,76
2658,52,Female,Dress,Clothing,81
2659,52,Female,Handbag,Accessories,47
2660,35,Female,Boots,Footwear,35
2661,24,Female,Pants,Clothing,85
2662,43,Female,Boots,Footwear,96
2663,25,Female,Skirt,Clothing,98
2664,46,Female,Sneakers,Footwear,52
2665,22,Female,Jewelry,Accessories,84
2666,70,Female,T-shirt,Clothing,71
2667,49,Female,Sandals,Footwear,95
2668,48,Female,Boots,Footwear,47
2669,59,Female,Coat,Outerwear,75
2670,39,Female,Belt,Accessories,28
2671,30,Female,Sunglasses,Accessories,44
2672,37,Female,Sandals,Footwear,64
2673,56,Female,Boots,Footwear,28
2674,67,Female,Hoodie,Clothing,21
2675,40,Female,Hat,Accessories,41
2676,24,Female,Shorts,Clothing,38
2677,43,Female,Backpack,Accessories,77
2678,45,Female,Shorts,Clothing,43
2679,33,Female,Belt,Accessories,91
2680,53,Female,Shorts,Clothing,68
2681,44,Female,Socks,Clothing,37
2682,23,Female,Shoes,Footwear,23
2683,59,Female,Sneakers,Footwear,65
2684,68,Female,Backpack,Accessories,30
2685,46,Female,Dress,Clothing,45
2686,56,Female,Boots,Footwear,25
2687,40,Female,Socks,Clothing,72
2688,61,Female,Dress,Clothing,75
2689,53,Female,Handbag,Accessories,63
2690,29,Female,Blouse,Clothing,35
2691,44,Female,Belt,Accessories,32
2692,43,Female,Pants,Clothing,25
2693,40,Female,Sneakers,Footwear,90
2694,55,Female,Boots,Footwear,70
2695,66,Female,Sunglasses,Accessories,27
2696,50,Female,Hat,Accessories,92
2697,57,Female,Coat,Outerwear,20
2698,42,Female,Jacket,Outerwear,52
2699,55,Female,Hoodie,Clothing,57
2700,25,Female,Boots,Footwear,96
2701,22,Female,T-shirt,Clothing,68
2702,49,Female,Sweater,Clothing,30
2703,70,Female,Shoes,Footwear,37
2704,56,Female,Scarf,Accessories,42
2705,52,Female,Dress,Clothing,54
2706,65,Female,Jacket,Outerwear,81
2707,24,Female,Shoes,Footwear,40
2708,32,Female,Backpack,Accessories,88
2709,57,Female,Dress,Clothing,94
2710,35,Female,Shirt,Clothing,54
2711,69,Female,Jacket,Outerwear,51
2712,30,Female,Sunglasses,Accessories,22
2713,37,Female,Jacket,Outerwear,95
2714,19,Female,Coat,Outerwear,57
2715,53,Female,Sweater,Clothing,45
2716,25,Female,Sneakers,Footwear,92
2717,47,Female,Shoes,Footwear,40
2718,18,Female,Sunglasses,Accessories,62
2719,22,Female,Shorts,Clothing,90
2720,69,Female,Hoodie,Clothing,82
2721,55,Female,Scarf,Accessories,52
2722,19,Female,Sandals,Footwear,70
2723,23,Female,Hat,Accessories,83
2724,54,Female,Shoes,Footwear,49
2725,52,Female,Sneakers,Footwear,91
2726,64,Female,Backpack,Accessories,99
2727,33,Female,Belt,Accessories,92
2728,40,Female,Shirt,Clothing,87
2729,26,Female,Skirt,Clothing,28
2730,31,Female,Gloves,Accessories,71
2731,23,Female,Gloves,Accessories,32
2732,52,Female,Handbag,Accessories,33
2733,21,Female,Socks,Clothing,75
2734,31,Female,Backpack,Accessories,83
2735,63,Female,Jeans,Clothing,93
2736,46,Female,Skirt,Clothing,29
2737,44,Female,Hoodie,Clothing,25
2738,57,Female,Jewelry,Accessories,76
2739,50,Female,Sneakers,Footwear,81
2740,33,Female,Shirt,Clothing,80
2741,19,Female,Sunglasses,Accessories,70
2742,68,Female,Dress,Clothing,81
2743,27,Female,Shoes,Footwear,86
2744,61,Female,Belt,Accessories,94
2745,38,Female,Shirt,Clothing,66
2746,28,Female,Boots,Footwear,98
2747,39,Female,Hoodie,Clothing,25
2748,18,Female,Jeans,Clothing,62
2749,24,Female,Jacket,Outerwear,98
2750,64,Female,Jacket,Outerwear,53
2751,51,Female,Sandals,Footwear,66
2752,27,Female,Dress,Clothing,52
2753,48,Female,Sweater,Clothing,64
2754,69,Female,Gloves,Accessories,59
2755,59,Female,Sunglasses,Accessories,61
2756,59,Female,Belt,Accessories,97
2757,42,Female,Hat,Accessories,23
2758,39,Female,Hat,Accessories,98
2759,32,Female,Blouse,Clothing,98
2760,68,Female,Shoes,Footwear,59
2761,41,Female,Skirt,Clothing,82
2762,31,Female,Sneakers,Footwear,82
2763,58,Female,T-shirt,Clothing,41
2764,28,Female,Handbag,Accessories,52
2765,63,Female,Sweater,Clothing,41
2766,64,Female,Gloves,Accessories,70
2767,66,Female,Dress,Clothing,91
2768,31,Female,Dress,Clothing,95
2769,55,Female,Blouse,Clothing,25
2770,32,Female,Shirt,Clothing,89
2771,50,Female,Boots,Footwear,44
2772,58,Female,Jacket,Outerwear,52
2773,18,Female,Backpack,Accessories,94
2774,39,Female,Pants,Clothing,98
2775,56,Female,Boots,Footwear,40
2776,37,Female,Socks,Clothing,25
2777,46,Female,Scarf,Accessories,62
2778,52,Female,Blouse,Clothing,24
2779,70,Female,Belt,Accessories,57
2780,61,Female,Sunglasses,Accessories,66
2781,33,Female,Boots,Footwear,70
2782,65,Female,Sandals,Footwear,39
2783,41,Female,Gloves,Accessories,34
2784,19,Female,Skirt,Clothing,38
2785,33,Female,Skirt,Clothing,70
2786,53,Female,Blouse,Clothing,80
2787,54,Female,Handbag,Accessories,51
2788,36,Female,Boots,Footwear,79
2789,56,Female,Boots,Footwear,92
2790,28,Female,Sweater,Clothing,85
2791,34,Female,Socks,Clothing,63
2792,43,Female,Gloves,Accessories,60
2793,54,Female,Shorts,Clothing,44
2794,37,Female,Boots,Footwear,57
2795,33,Female,Jacket,Outerwear,24
2796,33,Female,Scarf,Accessories,35
2797,55,Female,Jacket,Outerwear,73
2798,63,Female,Jewelry,Accessories,42
2799,52,Female,Hoodie,Clothing,20
2800,23,Female,T-shirt,Clothing,89
2801,70,Female,Shirt,Clothing,76
2802,64,Female,Shirt,Clothing,56
2803,22,Female,Coat,Outerwear,100
2804,46,Female,T-shirt,Clothing,44
2805,65,Female,Hoodie,Clothing,76
2806,18,Female,Sunglasses,Accessories,97
2807,45,Female,Blouse,Clothing,39
2808,56,Female,Hoodie,Clothing,100
2809,49,Female,Skirt,Clothing,62
2810,66,Female,Shorts,Clothing,98
2811,27,Female,Jeans,Clothing,31
2812,69,Female,Jacket,Outerwear,89
2813,66,Female,Hoodie,Clothing,91
2814,45,Female,Shirt,Clothing,50
2815,31,Female,T-shirt,Clothing,32
2816,33,Female,Blouse,Clothing,67
2817,43,Female,Skirt,Clothing,28
2818,25,Female,Backpack,Accessories,65
2819,46,Female,Shorts,Clothing,73
2820,67,Female,Shirt,Clothing,27
2821,26,Female,Backpack,Accessories,89
2822,35,Female,Shoes,Footwear,72
2823,61,Female,Skirt,Clothing,37
2824,26,Female,Dress,Clothing,63
2825,39,Female,Hat,Accessories,90
2826,69,Female,Handbag,Accessories,62
2827,32,Female,Handbag,Accessories,43
2828,20,Female,Blouse,Clothing,96
2829,25,Female,Scarf,Accessories,83
2830,56,Female,Jewelry,Accessories,67
2831,63,Female,Skirt,Clothing,90
2832,34,Female,Hoodie,Clothing,53
2833,29,Female,Scarf,Accessories,37
2834,43,Female,Jeans,Clothing,56
